id,sentnce,label
na_1069,"You have to run one emulator, take screenshots, close it and run another and so on.",0
na_1070,"We can scale wxga to wvga(it still requires some work), because they have the same ratio, but we can't do this with 720p.",0
na_1071,"Emulators are even slower than the WP7.1 ones, so the process is really long.",0
na_1072,Consider also option where you have application in several languages.,0
na_1073,"You have to take screenshots in one language, change it to another, wait until emulator reloads and so on.",0
na_1074,It takes a lot of time.,0
na_1075,"I would like to ask Microsoft to give us a tool(option in emulator) with which we can take screenshots once, in one emulator and it will produce screenshots in all resolutions and all languages supported by our app.",1
na_1076,It would save us a lot of time.,0
na_1077,"You have to take screenshots in one language, change it to another, wait until emulator reloads and so on._ï¿__ more",0
na_1078,"There is an very old bug that is still present in Windows Phone 8 SDK: when a page has a control that inherits from ToggleButton (for example, CheckBox), System.IO.FileNotFoundException is thrown and shown in the Debug output.",0
na_1079,One can read more here: http://nicksnettravels.builttoroam.com/post/2012/01/06/Framework-Exceptions-in-Windows-Phone.aspx,0
na_1080,"As an app developer working with custom Bluetooth devices, I need to be able to communicate with them in an unpaired scenario.",1
na_1081,"Which I am able to do on iOS, Android and J2ME platforms.",0
na_1082,"So something like: PeerFinder.AlternateIdentities[""Bluetooth:UnPaired""] = """";",0
na_1083,A developer should have the possibility to write his own complete implementation of background audio player or the built-in one should at least provide the possibility of gapless playback or changing audio title/album without pausing playback.,1
na_1084,"AS developing XNA apps in Windows Phone 8 development will not be supported anymore , we sometimes need to have 3d Models and work with them inside application without need to learn C++ & Direct X which will take alot of time and maybe valuable for game developers only .",0
na_1085,so we need aupport for such feature in XAML Code like in SilverLight 5,1
na_1086,I want to create a app for incoming call recording but WP not provide any API for do this.,0
na_1087,Also need API for voice record with background agent.,1
na_1088,"Provide API to easy save settings of an app online (and restore after unnstall or reset/change phone), using a Microsoft account (http://wpdev.uservoice.com/forums/110705-dev-platform/suggestions/3781612-microsoft-account-login) and online service (skydrive/azure ?)",1
na_1089,"Allow users to take screenshots, when the phone is muted, without sound.",1
na_1090,"In WP8, the default Pivot control now correctly displays the title text at the top of the page with the PhoneFontFamilySemiBold and PhoneFontSizeMedium styles, but the standard ""blank"" page template still uses PhoneTextNormalStyle (which uses the normal font weight and a slightly smaller size) for the page title.",0
na_1091,"These page templates should be updated to use the medium-sized, semibold font by default for the title text.",1
na_1092,This change would encourage consistency with both the apps built-in to the OS and within an app itself.,0
na_1093,"This should also be fixed in the WP7 SDK (where all page templates, including the Pivot template, still use PhoneTextNormal style for the title).",1
na_1094,"This should also be fixed in the WP7 SDK (where all page templates, including the Pivot_ï¿__ more",1
na_1095,Haciendo que el celular del lumia 900 se pueda utilizar como almacenamiento masivo como cualquier otro celular :@,0
na_1096,"Currently, Microsoft.Phone.Info.DeviceStatus is available to know the device manufacturer and it is only accesible from C# project making it a round way about to include this project in C++ ( managed code).",0
na_1097,It would be helpful if we have an equivalent API available in C++.,1
na_1098,If you are browsing web in your app and you reach a site protected by basic auth the control stops working.,0
na_1099,It fires the navigating event but not the navigated event.,0
na_1100,Seems that it is waiting to receive credential but no popup is showed.,0
na_1101,After this the control is no more usable the only option is to close the application and reload all.,0
na_1102,"Allow a user to change the ""ring tone"" or sound of new txt messages coming to the phone.",1
na_1103,After the 7.5 to 7.8 update I was so thankful that the arrow icon (the arrow that takes you to the apps page even though you can just swipe the page!!),0
na_1104,was taken off to leave more room for the icons on the homescreen.,0
na_1105,However there is still a 5mm gap at the top of the page (not including the space for the time etc) that is wasteful.,0
na_1106,Can you get rid of this space to enable more icons to fit to the homescreen?,1
na_1107,It's so annoying!!,0
na_1108,Add a Boolean to the CameraCaptureTask to optionally add the picture taken to the Camera Roll.,1
na_1109,An app for online clothes shopping so that we are able to buy clothes from our phones should be made,1
na_1110,The WebClient type doesn't allow me to use cookies stored by the Web Browser control and I'll have to ask the user for credentials which they've already stored in the form of cookies through the login page of a particular site in the web browser.,0
na_1111,There is an indirect way of using BrowserHttp but it's kinda buggy.,0
na_1112,"It's not exposed by the SDK, please fix it!",1
na_1113,We need a way to save videos to the camera roll.,1
na_1114,The leak of a MediaLibrary.SaveVideo method makes third party video apps very uncomfortable for the user.,0
na_1115,it will be gode to can add custom sound to Toas notifications,1
na_1116,"If we can see the current voltage level, we can determine if the phone is plugged in to USB power, or utilizing an induction charger.",0
na_1117,"Certain WP8 phones have wireless or inductive charging, and we need to be able to calculate the efficiency of these chargers.",0
na_1118,"A thick phone case, or simply not centering the phone on the charging plate can result in reduced charging capacity and much longer charging times.",0
na_1119,"Adding visbility to the battery mAh would then allow battery ""health"" apps, charger comparisons, and inductive charger efficiency (or inneficiency).",0
na_1120,"For example, allowing the user to view the time it would take to reach full charge on USB vs induction.",1
na_1121,"Please add the capability to view voltage and mAh, or, if possible, another method to check if the device is charging with USB power or wireless power.",1
na_1122,"For example, allowing the user to view the time_ï¿__ more",1
na_1123,"We need different sound levels...sound level for system, for alarm clock, for music-radio, and different for keyboard.",1
na_1124,"I want to have sounds enabled to keyboard but not at highest level, also i want to listen to radio (throuth the night) and be sure that the next morning the alarm clock will sound as high as possible to wake me up.",1
na_1125,I hope you get the point !!,0
na_1126,Option to browse In private.,0
na_1127,Reminder api only allows the developer to repeat at least once in a day.,0
na_1128,"It would be nice to schedule a reminder to repeat at ""X"" hours",1
na_1129,Currently it is impossible to pause in in-progress BackgroundTransferRequest.,0
na_1130,This would be beneficial for apps where multiple downloads may be running at once and the user wants to optimise the order in which they download.,0
na_1131,The majority of apps I see at the marketplace doesn't have any review's.,0
na_1132,"I think that has an overall negative effect -user wise, community wise and dev wise.. Maybe you should think about some way to reward those users who take their time to actually try an app and review it.",0
na_1133,"( I know that thinking up such a system isn't easy, as you would have to think carefully about abuses)",0
na_1134,"There is currently no indication that an application is being featured, it would be nice to receive a email prior to it being featured to indicate what dates / countries it will be featured in.",0
na_1135,So we can see all our emails in single app,0
na_1136,"I think that there should be a nice feature were you can be able to slide the status bar down and view all the push notifications that you got but you didn't view, just like android and IOS, but the best part is that it fixes many problems like when people wanted a short cut to turn WiFi on and off and data on and off so that would be a nice feature to have 2.",1
na_1137,"I strongly think that more background color's should be there, like instead of just black and white, have blue, red, green and stuff like that and more accent colors 3.",1
na_1138,Keep tiles 4.,0
na_1139,Make it so the Xbox app has smart glass in it without having to install the app directly but put the games in a different folder 5.,1
na_1140,"Better music player, I like the Zune on interface or Xbox music interface but I would like it so you can do more customization with it and have it so we can move a scroller on the bar that tells you how many minutes have you been playing the song, so that we can skip through the music to our favorite part 6.",1
na_1141,"Better people app, I like the people app with the UI and the Facebook, twitter, LinkedIn integration but the thing I would like most is if you made the top thing that said people was a smaller text, it take to much space on the app 7.",1
na_1142,"Make it so the tiles can be see through and the background can be a background image, that would look nice 8.",1
na_1143,Better marketplace - I would like a new UI 9.,1
na_1144,Keyboard is nice but when you do landscape mode on the keyboard the whole screen is not covered by the keyboard the status bar sort of shortens the keyboard so it would be nice if the status bar didn't interfere 10.,0
na_1145,Mobile teethering (I WOULD APPRECIATE THIS TO BE ON A NEW WP UPDATE FOR WP 8 AND WP 7) BUT 8 WOULD BE FINE 1.,1
na_1146,"I strongly think that more background color's should be there, like instead of just black and white, have blue, red, green and stuff_ï¿__ more",1
na_1147,In our video conferencing app network access seems to get shut down for a couple of sec approx.,0
na_1148,every 15 sec ONLY when subscribed to Geolocator's StatusChanged/PositionChanged; works fine otherwise.,0
na_1149,Does this have anything to do with wifi being one of location sources?,0
na_1150,"Is there any way to select (a) location source(s) to use, like on other platforms?",0
na_1151,"Some especially for mobile useful CSS features like ms-scroll-chaining, snap-points and several others are missing from the phone version of ie10, which cripples the touch experience and requires additional and less smooth js libraries.",0
na_1152,It's especially frustrating while developing native html based apps.,0
na_1153,Please make an option like windows phone 8 to mark several messages at the time of deletion... As tapping and holding of every message and deleting take more time and it makes angry ....,1
na_1154,Please make an option to mark messages for windows phone 7.8,1
na_1155,Allow the use of desktop keyboard to interact with WP8 emulator similar to the current mouse functionality.,1
na_1156,"Wish there was a way for mails, contacts,calendars etc to be ""pulled"" from an OWA URL into the email account definitions.",1
na_1157,"BB has this as a standard feature out of the box, while 3rd party apps are available under IOS (though not half as good as the BB).",0
na_1158,This is particularly helpful when activesync has not been enabled.,0
na_1159,"If the information is available from a browser, it should be available to an app.",0
na_1160,"I want to be nice about this one... but, seriously?",0
na_1161,"Why is it impossible to get the Contact designated by the system as ""Me"", for the purposes of getting ""my"" current Picture?",0
na_1162,"Why should I have to implement a ContactPicker to make the user choose, or implement the Live SDK and force them to log in, when the phone already knows?",0
na_1163,"I understand the reasoning for not allowing the user to have access to the Mailboxes in the phone, but there should be an API to enumerate through accounts and get their statistics, like the number of unread emails, number of important emails, and the total e-mail count.",1
na_1164,"There are more and more external sensors, not only medical, but all kind of proximity stuff for watches, smart apliances, cars, and innumerable industrial applications that would pen the door to thousands of new apps.",0
na_1165,"As usual Microsoft is late in this too, and so we have to focus development on iOS and android that have the SDK up to date with technology.",0
na_1166,App will not upload photos.,0
na_1167,Only video.,0
na_1168,"We use Microsoft Expression Encoder to do live, smooth streaming, video feeds.",0
na_1169,"I was surprised to find that the, built-in, media player doesn't support the HTML5 video element and live streaming.",0
na_1170,"<video src=""http://mlmidev.webcastcenter.com/mlm/idev.isml/manifest(format=m3u8-aapl).m3u8""></video> It works on iOS, Android 3+, and Apple computers with Safari.",0
na_1171,"Since this is a Microsoft technology (or, at least, I thought it was), I figured it would work wonderfully on Window Phone 8.",0
na_1172,"I can use a Silverlight player program (BitGravity Player is what I'm currently using), but it requires me to type an address in.",0
na_1173,It's just one area that I can't recommend Windows Phones to people.,0
na_1174,"I used to be able to recommend Windows Mobile phones, because we used Windows Media Streaming Server and it had Windows Media Player.",0
na_1175,It's just one area that I can't recommend_ï¿__ more,0
na_1176,You can retweet and answer Tweets but You cant favorite,0
na_1177,The restrictions on the calendar edit/delete are rediculous.,0
na_1178,Let the user decide if an app should have access to calendar files.,0
na_1179,This rigid rule makes it impossible to make a functional 3rd party calendar app.,0
na_1180,Look at how much Week Calendar from Utilitap have improved iOS for several years before they made a better iCalendar app.,0
na_1181,"I had decided to buy a WP8 phone, but aslong as the calendar lacks so many functions, and there is no hope of a better 3rd party app, I will stick with iOS or possibly Android.",0
na_1182,This is the most important feature lacking in WP8.,0
na_1183,By far.,0
na_1184,This is the most important feature lacking in_ï¿__ more,0
na_1185,"Let battery more efficient,and alarm can work if the phone turned off",0
na_1186,That last update at the end of Jan 2013 made the touch responsiveness on my Nokia 920 much worse.,0
na_1187,the phone jumps to other pages when I am scrolling up and down.,0
na_1188,Wish I can undo that patch.,1
na_1189,This would open the way for developers to create applications that will allow users to add unique colors to customize their device.,0
na_1190,"This is not about just having more colors in the them colors dialog, but being able, as a developer.",0
na_1191,to add more colors to that list from your app.,0
na_1192,Windows Phone 8 includes a new Map control.,0
na_1193,It has a new feature to add a route that will be displayed under street names.,0
na_1194,Street names over the route will be shown in another color and are moved to stay always in center.,0
na_1195,To add a route to the map you have to create MapRoute object that accepts only Route object in it's constructor.,0
na_1196,But Route object does not have public constructor.,0
na_1197,The only possibility to create Route is RouteQuery class.,0
na_1198,This is a problem!,0
na_1199,RouteQuery uses online service to calculate the route.,0
na_1200,Apps can't show the traveled route at real time on the map (like jogging apps).,0
na_1201,Because they would have to be always online and query the online service frequently.,0
na_1202,It is possible to workaround this with MapPolyline.,0
na_1203,But the polyline is shown OVER the street names.,0
na_1204,Street names color stays black and not being centered.,0
na_1205,Also if the new Map has route feature it should be usable.,1
na_1206,Possible solution: Route class implements IRoutePath.,0
na_1207,MapRoute constructor should accept IRoutePath inteface instead of Route class.,0
na_1208,Apps can't show the traveled route at_ï¿__ more,0
na_1209,"The Contact class is missing at least one data point, the Anniversary.",0
na_1210,Please make sure that any data accessible from the Contact Details page is made available to the Contact class.,1
na_1211,Other folder continues to grow till phone storage is full.,0
na_1212,Now uninstalling apps also is not of much use....a reset needs to be done.,0
na_1213,"When Skype replaces Messenger, don't forget wp7 users...background push messaging",0
na_1214,Improve its data base and functionality.,1
na_1215,Market it more as a visual assistant.,1
na_1216,Ex if you see a poster of a movie you want to see.,0
na_1217,"Scan it and Bing Vision give u a list of the nearest theatres and show times, or post a reminder in your calendar.",1
na_1218,You see a ad for a pair a shoe you want.,0
na_1219,Scan it and Bing Vision give you a list of the nearest store that have them in stock.,1
na_1220,As the current time sync does not work correctly (at least in The Netherlands) i want the option to build my own.,1
na_1221,Allow Zune music + video tile in windows phone 7 to fetch metadata and display artist images and artist names in India too ... settings>applications >lock+wallpaper >show artist image when playing music under lock screen .,1
na_1222,This option is also not work until we have metadata of song i.e.,0
na_1223,artist image ....,0
na_1224,Please make it available .. As it also makes the Zune tile live,1
na_1225,The Windows RT simulator lets you emulate multitouch interaction by exploiting the use of the mouse wheel.,0
na_1226,It would be very helpful the same functionality also in the Windows Phone emulator.,1
na_1227,Add an option for remove the image in a contact.,1
na_1228,Big lack.,0
na_1229,You can add an image but you cant remove it.,0
na_1230,Allow close the task on long press right Button in Phone.,0
na_1231,Sometimes phone is getting stucked while unlocking phone on my HTC 8S.,0
na_1232,"Windows Phone 8 may have 3 new resolutions, but it only actually has two aspect ratios, 150% scaling and 160% scaling (accessible through App.Current.Host.Content.ScaleFactor).",0
na_1233,"Because WVGA and WXGA are the same aspect ratio, and because the website is a giant PITA in uploading images, you have to take and submit 3 screenshots per actual screenshot per language.",0
na_1234,"4 screenshots in two languages turns into 24 screenshots, which is totally nuts.",0
na_1235,"If you guys employed a .NET module like imageresizing.net on your hosting clusters, you could reduce it to 2 screenshots per actual screenshot per language by only submitting WXGA and 720P images, and then autoscaling the WXGA images down to WVGA through an image handler.",1
na_1236,That would significantly reduce the amount of effort a developer has to go through to publish an app.,0
na_1237,"If you guys employed a .NET module like imageresizing.net on your hosting clusters, you could reduce it to 2 screenshots per actual screenshot per language by only submitting WXGA and_ï¿__ more",1
na_1238,Add support for Office to directly send presentation to wireless projector.,1
na_1239,"I have a valid phone, with it's own Microsoft Account I have a valid developer account (with another ID) I start up the Windows Phone Registration app, and no matter which of the two above entities I enter, I keep on getting the pesky error 'Device not registered with Marketplace.",0
na_1240,Please return to the Windows Phone Dev Center for more information (0x80043001)' message.,1
na_1241,What's going on here ?,0
na_1242,I would like the option to schedule my mail synchronization.,1
na_1243,"So, like from 9:00 to17:00 my businesses mail should be synchronized on arrival, but after business hours every hour or not at all.",0
na_1244,"Hi, I am developing an app that play remote MP4 file via Internet using MediaElement.",0
na_1245,This app has no issue on Windows Phone 7.5.,0
na_1246,"But on both Windows Phone 8 emulator and device (Nokia Lumia 920), there are 2 problems: - DownloadProgress property often returned 1.0 right after video if opened.",0
na_1247,Video size is ~1GB so it must take long time to get 1.0 value.,0
na_1248,This problem happens randomly.,0
na_1249,"We can see the issue by playing youtube video or play video in MetroTube, Tube Pro app.",0
na_1250,"- Sometimes when I seek the video by changing Position property, I've got a trouble with infinite loop of buffering and video never play again.",0
na_1251,I had to re-open video and change the Position property again and sometimes this problem is disappeared.,0
na_1252,Please see the log text below to understand circumstance.,0
na_1253,This problem also happen randomly.,0
na_1254,"Once again, these problems DO NOT happen on WP7.5 so I'd like to see if these are known issues on WP8 OS and hope to see the fix soon.",0
na_1255,"One more issue, seeking and opening video time in Windows Phone are quite long in comparison with iOS.",0
na_1256,I tried to play the same remote video via WIFI and iPhone 4 always win Nokia Lumia 920.,0
na_1257,Is there any plan to fix it for next OS Update ?,0
na_1258,"- Sometimes when I seek the video by changing Position property, I've got a_ï¿__ more",0
na_1259,"This function used to return the correct debug screen on Windows Phone 7 emulator, but it returns a buffer full of 0xffffffff values when executing it under Windows Phone 8 emulator.",0
na_1260,Create a better more fluently flowing weed strain app with better pictures and 3-D spinning pictures available too.,1
na_1261,"Find a store or anything else with bing search and import the name, adress, phone, mail into your kontakts.",0
na_1262,"WP8 SDK provides file type association http://utorrentideas.uservoice.com/forums/47263-%C2%B5torrent-for-windows/suggestions/3417415-torrent-file-association-in-windows-phone, please provide the same feature in WP7.8",0
na_1263,Making it possible to change iso in Video mode.,0
na_1264,"The fact that we have to go through C++ to exploit such key resources as DX, D2D, DrawingSurfaces in W8, WPF, WP8 is _NOT_ acceptable.",0
na_1265,"SharpDX proves that those key technologies can be made available to CSharp: I would suggest to either support the project, or to provide your own interface.",0
na_1266,Today I can't instantiate a Mappolygon in an ItemControl from XAML.,0
na_1267,With the PhoneToolkit I can Instantiate polygons or other UI with an template that I can give to my more artistic gifted friends for making my map symbols stylish.,0
na_1268,But not the Mappolygon which is sad as I want to draw tracks and other information that is based on lat/long coordinates and want them to be drawn on the map as they used to in bing maps.,0
na_1269,"Sample from my old Bing map application <my:MapLayer Name=""AIS_A_Layer"" Visibility=""Visible"" Opacity=""0.5""> <my:MapItemsControl Name=""A_Tracks"" ItemsSource=""{Binding AIS_A}"" > <my:MapItemsControl.ItemTemplate> <DataTemplate> <my:MapPolyline Stroke=""Black"" StrokeThickness=""1"" Locations=""{Binding AIS_Track}"" Visibility=""Visible""> </my:MapPolyline> </DataTemplate> </my:MapItemsControl.ItemTemplate> </my:MapItemsControl> <my:MapItemsControl Name=""A_Symbols"" ItemsSource=""{Binding AIS_A}"" > <my:MapItemsControl.ItemTemplate > <DataTemplate> <Canvas my:MapLayer.Position=""{Binding Ship.Position}"" Tag=""{Binding Ship.MMSI}"" Tap=""Canvas_Tap_A""> <Polygon my:MapLayer.Position=""{Binding Ship.Position}"" Stroke=""Black"" Fill=""Orange"" StrokeThickness=""1"" Points=""0, 0 10, 20 -10, 20 0, 0"" Visibility=""Visible""> <Polygon.RenderTransform> <RotateTransform Angle=""{Binding Ship.COG}"" CenterX=""0"" CenterY=""0""></RotateTransform> </Polygon.RenderTransform> </Polygon> <TextBlock Text=""{Binding Ship.Name}"" Visibility=""{Binding ElementName=Map_View,Path=Ship_Name_Visible}""> </TextBlock> </Canvas> </DataTemplate> </my:MapItemsControl.ItemTemplate> </my:MapItemsControl> </my:MapLayer> Today I can't instantiate a Mappolygon in an ItemControl from XAML.",0
na_1270,"Sample from my old Bing map application <my:MapLayer Name=""AIS_A_Layer"" Visibility=""Visible"" Opacity=""0.5""> <my:MapItemsControl Name=""A_Tracks"" ItemsSource=""{Binding AIS_A}"" > <my:MapItemsControl.ItemTemplate> <DataTemplate> <my:MapPolyline Stroke=""Black"" StrokeThickness=""1"" Locations=""{Binding_ï¿__ more",0
na_1271,Hello Sir/Ma'am.,0
na_1272,Can you please fully unlock windows phone 7.,1
na_1273,"I mean we can access system files, registry etc, Like we can do with our PC.",0
na_1274,"If you think that which users have buy your Windows Phone 7 with contract they can misuse it then Please left them and unlock that phone who has buy Windows Phone 7 without any contract and have factory unlock(Here factory unlock means that phone which can accept any SIM) If you think that if you unlock Windows Phone 7 then which users don't have sufficient knowledge and by mistake they can corrupt/delete system files, In this case i wanna suggest you that you can make Windows Phone 7 fully unlock option, Means if any user want to unlock Windows Phone 7 then he/she can unlock it.",0
na_1275,":) Sir/Ma'am some uses have buy Windows Phone 7 only then because they was thinking that in Windows Phone 7 they can access system files and can be able to modify their Windows Phone 7 according to their need and as they want, But you break our heart :( You can think that if Windows Phone 7 will be fully unlock then some users can illegally copy applications from one Windows Phone 7 to another Windows Phone 7.",0
na_1276,But all will not do it.,0
na_1277,Some wanna use fully unlocked Windows Phone 7 for fun.,0
na_1278,"Like me I wanna to do that things which I've done in my Windows 7, Like change icons, add more colors of tiles which are not available in list.",0
na_1279,"Change search engine of internet explorer, etc.",1
na_1280,Plz plz unlock it.,0
na_1281,"it is not only my request, it is requested by millions of users.",0
na_1282,I hope you will think about it and take a decision in my favor.,0
na_1283,:) Hello Sir/Ma'am.,0
na_1284,"If you think that which users have buy your Windows Phone 7 with contract they can misuse it then Please left them and unlock that phone who has buy Windows Phone 7 without any contract and have factory unlock(Here factory unlock means that phone which can accept any SIM) If you think that if you unlock Windows Phone 7 then which users don't have sufficient knowledge and by mistake they can corrupt/delete system files,_ï¿__ more",0
na_1285,I'd love to have the option of auto-capitalising the letter i when it's typed on its own.,1
na_1286,This must be one of the most basic auto-corrects.,0
na_1287,"Also, it would be really useful to have an apostrophe available on the main text entry screen.",1
na_1288,"It is used a lot, almost as much as the comma and full stop.",0
na_1289,"Lastly, you can enter a full stop and a space by hitting space twice, like this.",0
na_1290,"But look what happens when i try (note the lower case i) to use the auto-complete, which is set to add a space after being used: it won't subsequently recognise the double space, like so this should be new sentence, but instead i have three spaces.",0
na_1291,"But look what happens when i try (note the lower case i) to use the auto-complete, which is set to add a space after being used: it_ï¿__ more",0
na_1292,Allow us to query device information from a 100% native C++ application so we are not forced to use C#.,1
na_1293,windows app development freedom,0
na_1294,"My game icon was designed to have a transparent background, but when I published it and saw it listed in the Game Hub, the transparent background was not filled with the user's theme color as it would have been in the app list or when pinned to the home screen.",0
na_1295,Please add support for icons with a transparent background in the Games list.,1
na_1296,VPN !!!,0
na_1297,CANT WORK WITHOUT IT !!,0
na_1298,"When accidentally hitting ""X"" button while typing email, offer ""cancel"" in addition to ""save"" and ""delete""",0
na_1299,Adding this API would make room for 3rd-party messaging apps and phone management apps.,0
na_1300,"Like ConnectionSettingsTask, this task permit to open Localization Settings Page from application.",0
na_1301,"This Task is useful for app that use bing map that must check is localization service is active and permit to offer to user an shortcut to edit this setting, like standard Map App.",0
na_1302,Partiendo de nada conectar con el todo!!,0
na_1303,"Hi, As we know, there is a lot of limitations is WP8 OS due the high security in the OS itself which is very good, but some time we need to allow some apps to do extra works, apps which we trust i.e: hotmail app, facebook app, skype app ....",0
na_1304,"It will be a good idea if you introduce a Trust Center OR maybe Trusted Apps, which requires more review form Microsoft before publishing maybe.",1
na_1305,"The idea is that we can develop a regular app and we request our permissions in the manifest, OR the app can ASK FOR TRUST so if the user agrees the app will be shown in the trusted app center in the settings with its extra permissions requested.",0
na_1306,Please enhance the new back up function (http://blog.feedly.com/2014/07/14/dropbox-vault/) and enable Google Drive integration.,1
na_1307,Google reader API allows to create feeds like i.e. http://www.google.com/reader/public/atom/user/99999/state/com.google/starred.,0
na_1308,"I can import this feed in Wordpress or Joomla so when I find an interesting article in Google Reader, I simply """"star"""" it with automatic pubblication in my blog.",0
na_1309,"It would be very nice to have this in Feedly.""",1
na_1310,"I know it works in IE 10 now, not sure about 9 but definately not 8.",0
na_1311,"I'm forced to use IE 8 on Windows XP at work with no ability to install anything or use portable Firefox, etc.;",0
na_1312," I'm not the only one that has asked for this, but comments are lost on closed general IE threads now that Feedly works in IE 10.""",0
na_1313,want to still be able to subscribe to Twitter feeds without having to create Twitter account,1
na_1314,Please make an option to login that does not include Google.,1
na_1315,There are a lot of us who want anonomosity in what we are reading.,1
na_1316,"We want it to be between Feedly and us only, especially now that the government is working to get open access to our Google accounts.",1
na_1317,"Is this a recent change or something I've just seen ?	",0
na_1318,"I couldn't find any option in Feedly Extension to turn this off, So I've turned background apps off in Chrome, but would rather this be an option in Feedly""",1
na_1319,"I like that Instapaper is an option, but it's very clunky.	",0
na_1320,"Clicking the """"Instapaper"""" button in feedly opens a new browser window on the Instapaper site, and then I have to wait for it to load my account and then I have to click another button to save the article.",0
na_1321,"Would be so much nicer if I just clicked the Instapaper button in feedly and that was that.""",1
na_1322,It would be cool if there were some way to receive notifications of new posts in the Mac OS X (and iOS) notification center.,1
na_1323,"Doesn't suport the IE8.	",0
na_1324,I see blank page.,0
na_1325,"Please, make update!""",1
na_1326,"Today, I opened Chrome.	",0
na_1327,"Haven installed the Feedly extension, I did notice that I has some weird tab that decided to add itself.",0
na_1328,"Not liking that, I thought, """"diabling the extension will solve this.""""",0
na_1329,"No, much problem surfing later, I discover that I have to """"unpin"""" the tab.",0
na_1330,"Also, the tab does not stay """"unpinned.""""",0
na_1331,THIS IS BAD.,0
na_1332,"I didn't put the tab there, and I DON'T WANT IT.",0
na_1333,GET IT OFF!,0
na_1334,You absolutely cannot do this.,0
na_1335,"I don't care how many votes this suggestions gets, if I see it happen again, feedly will be DEAD to me.",0
na_1336,"I will uninstall it everywhere and make it my life's mission to destroy it.""",0
na_1337,"I believe HTC Blinkfeed is getting a lot of users as well, and it'll be nice if you guys can reach out to HTC to get your APIs working with their Blinkfeed :) ",1
na_1338,"I generate a majority of my Google Reader RSS content from manually set up Google Alerts (by setting up Google keyword searches and selecting ""Deliver to: Google Reader"").",0
na_1339,"Can you create a connection between Google Alerts and Feedly, so that when I update a feed in Google Alerts, the change will be picked up by Feedly.",1
na_1340,I would like to have the possibility to link Readability to Feedly.,1
na_1341,Create Kippt integration to allow sharing to Kippt.com,1
na_1342,Being able to follow reddit topics from within feedly.,0
na_1343,Currently cloud.feedly.com works only with IE10 browser which is still rather new to the world (especially corporate one).,0
na_1344,IE8 is too old and probably too many hacks to support it.,0
na_1345,But IE9 would be nice to support.,1
na_1346,Is there any way i can save to Pocket directly without opening a separate web page each time?,0
na_1347,"Google Reader sends new articles every day as a periodical format do Kindle Mail address, being able to send every subscriptions os just located in a folder.",0
na_1348,"Better than that would be an option to catch the article text and send it completely (not just the resume from rss, as some sites do), somewhat like the instapaper does.",1
na_1349,Create a separate registration/login system independent of a Google account.,1
na_1350,"Right now, if I have two Google accounts (and separate Chrome sessions) - one for work and one for personal use, I cant use feedly across sessions",0
na_1351,"Another win is that - right now, I have to generate my multi-factor authentication code when I try to login to Feedly on my iPad which is not always convenient -- for Feed reading purposes.""",0
na_1352,Feedly looks nice but NewsRob provides a significantly more useful experience for users with lots of feeds.; https://play.google.com/store/apps/details?id=com.newsrob.pro;,0
na_1353, Allow a new version of NewsRob to use the feedly backend API.,1
na_1354,Promote Feedly by having that version of NewsRob being re- branded with Feedly logo.,1
na_1355,"A desktop version that would integrate both online services (Facebook, Twitter, Pinterest) with desktop services (photoshop, outlook, messages).	",0
na_1356,"I prefer using the reeder on my desktop than Feedly on the browser, since it opens links on the app, helping me focus on my reading.""",0
na_1357,"The IFTTT ingredient ArticleContent does not contain the full article body, it saves the 1st paragraph or nothing at all.",0
na_1358,We loose the main goal of the use of IFTTT.,0
na_1359,Can you enable full article content from the original rss feed?,0
na_1360,"Integration with Net News Wire, so we can keep updated on every Mac (I use NNW for publishing to my blog with MarsEdit); ",0
na_1361,"It would be great if feedly would provide the current count of unread articles to TeslaUnread, which would show that number in the corner of the app icon on Nova Launcher.",1
na_1362,Maybe you need to contact TeslaCoil Software for information on how to implement that.,1
na_1363,"As an alternative to that, you could also create a 1x1 widget mimicking the app icon with unread counter.",1
na_1364,"However, the downside of that would be that you couldn't place this widget in a homescreen folder.""",0
na_1365,This is very powerful feature.,0
na_1366,I suggest do it like it is done in the Google Reader Watcher (http://ajnasz.hu/google-reader-watcher).,1
na_1367,"Additional, the Watcher provided notifications about a number of the unreaded articles.""",0
na_1368,"Yes, I know that the first build of Mac OS 10.9 (13A376u) is as slow as a tortoise.",0
na_1369,"Burt the feedly extension seems to be horribly broken.""",0
na_1370,"Create a webapp for Ubuntu, so Feedly can be integrated into the messaging menu, show notification bubbles or indicate the number of unread feeds on the launcher.	",1
na_1371,"More info: http://developer.ubuntu.com/web/""",0
na_1372,Please enhance the new back up function (http://blog.feedly.com/2014/07/14/dropbox-vault/) and enable OneDrive as well!,1
na_1373,"Right now, the only way I can find to make a stand-alone Feedly app with Fluid is to use these instructions, http://rudis.net/content/2009/11/22/feedly-safari-fluidapp-painless-updates.",0
na_1374,"I would much rather be able to create a Fluid app by using Fluid in the normal manner.""",0
na_1375,I just got the new chromecast - and one of my first thoughts was that it would be cool to send movies from my feeds straight to the TV.,1
na_1376,I know I can watch them via mirroring on the computer - but something more native would be appreciated.,1
na_1377,"Integrate Facebook, Twitter, YouTube and other social accounts into Feedly so I can read the timeline, posts and other in Feedly.	",1
na_1378,"Like, your Facebook News Feed could be a feed on Feedly.",0
